2,10000,1.5,30
228,3.0956,12.1513
229,5.4600,7.8268
230,7.0088,2.5117
231,4.7736,6.9821
232,3.2432,-1.2752
233,9.7980,15.5518
234,4.7395,9.6473
235,1.8589,3.6796
236,4.1642,-4.8004
237,7.9617,2.1949
238,7.3215,7.7756
239,5.5903,8.2928
240,7.7563,0.2169
241,0.2567,14.7686
242,8.6241,10.8958
243,4.5688,2.1104
244,1.4246,2.3388
245,6.7844,3.1742
246,7.1967,-1.6135
247,8.7572,4.9654
248,2.6622,5.4095
249,0.5774,14.3351
250,5.8001,0.9148
251,8.8696,-4.8418
252,9.1414,2.5794
253,1.3131,1.0986
254,2.9501,6.2977
255,1.8182,4.4037
256,1.4413,13.6390
257,0.3030,1.4563
258,7.6464,-0.1178
259,7.9132,2.6743
260,4.7678,13.5242
261,3.6707,-0.3684
262,7.1431,7.4489
263,1.8827,6.5030
264,9.3709,0.7738
265,1.2488,9.3656
266,5.6264,5.8418
267,7.5758,13.1494
268,6.3384,0.6413
269,7.9484,6.3092
270,8.4791,0.1539
271,5.7102,-2.0811
272,5.1396,13.0758
273,1.8158,-0.6355
274,5.7242,6.8569
275,9.6970,16.3629
276,1.2739,-2.1735
277,4.8631,-4.1185
278,8.5737,14.5645
279,7.4782,7.4406
280,3.5739,6.6587
281,7.2237,7.9601
282,5.5277,4.8616
283,0.6901,12.4690
284,5.9856,12.7798
285,4.5902,7.1613
286,1.5561,4.2226
287,3.8479,-0.3727
288,7.7362,-1.0178
289,2.8908,-2.5751
290,8.3496,10.1425
291,4.3434,6.7531
292,7.1391,-2.1470
293,7.8754,0.2913
294,5.8586,10.0283
295,2.8027,12.8430
296,1.0687,6.1573
297,3.3303,8.1370
298,0.6071,4.0589
299,2.1369,-3.0244
300,4.0404,6.7879
301,5.4545,9.3940
302,4.6790,0.0324
303,7.1613,-2.0578
304,8.4848,13.9998
305,2.0202,3.7406
306,4.5053,1.5083
307,1.6663,-0.6462
308,9.0085,-1.8543
309,5.4543,6.4461
310,7.4635,12.8891
311,0.7071,3.2171
312,7.8459,9.1683
313,6.2626,10.2949
314,0.0000,1.0825
315,5.4082,-2.9096
316,3.1648,6.9588
317,5.0237,-0.8952
318,6.2584,-4.1592
319,4.3291,6.3440
320,1.7142,1.0131
321,7.0980,-0.8998
322,7.7021,6.2376
323,4.6166,5.5047
324,7.8926,5.7866
325,4.4309,-2.4366
326,0.7464,1.4577
327,2.9963,5.4710
328,7.5012,5.3545
329,4.5298,0.6339
330,3.8384,7.8075
331,1.8047,-1.3361
332,0.9193,0.4064
333,0.9318,4.3930
334,7.6768,11.9494
335,7.9408,12.2454
336,3.0496,10.5052
337,4.1414,7.2623
338,2.4568,8.8582
339,6.7677,10.9341
340,3.6172,12.0945
341,0.9313,11.9568
342,5.5191,1.0070
343,3.2420,-0.9953
344,7.8019,10.6174
345,8.5022,1.0191
346,9.0096,11.7807
347,8.8612,1.4530
348,0.9799,2.6455
349,3.2410,3.8909
350,2.3589,13.3242
351,1.2831,12.5229
352,4.1435,7.4391
353,2.9145,10.6964
354,8.2179,-4.4401
355,3.5470,4.6536
356,0.4803,10.4472
357,2.3620,12.9907
358,2.1827,11.8003
359,0.9643,7.6746
360,6.6007,10.5963
361,6.8469,7.9301
362,2.4242,5.0655
363,0.9489,-4.2048
364,5.3781,4.8089
365,9.1919,14.0761
366,1.8727,4.1579
367,4.6239,0.6059
368,8.0408,13.5499
369,6.5918,7.4803
370,9.0481,2.5885
371,7.4928,-4.8203
372,4.7475,7.6987
373,2.1184,7.9718
374,5.1133,-0.1024
375,4.8718,-3.7635
376,3.1499,0.7264
377,9.0995,-3.5064
378,0.9091,2.4761
379,9.6907,14.9376
380,2.0825,9.6585
381,3.0347,0.9464
382,8.7253,0.4399
383,4.4351,-2.7257
384,2.1508,7.6376
385,7.6547,3.8913
386,7.8985,5.9297
387,0.2775,12.8006
388,1.1406,-0.4830
389,8.1671,2.9924
390,6.4679,11.5147
391,5.3535,8.7037
392,5.8749,12.8913
393,0.2897,7.6840
394,4.5991,9.3580
395,1.3785,6.2916
396,8.1818,12.7198
397,6.6936,3.5334
398,0.3901,-3.9620
399,5.5636,10.9392
400,2.3232,4.1676
401,4.9495,8.1789
402,4.5910,-0.4891
403,9.0541,4.2613
404,5.9982,2.2588
405,0.2187,-0.9010
406,2.2902,13.3003
407,0.0333,1.6702
408,4.0570,8.3021
409,3.9466,13.3865
410,5.1139,0.7952
411,1.3695,5.7464
412,5.0505,8.0729
413,0.5629,5.1453
414,4.6088,2.6833
415,0.1860,11.4793
416,8.7584,6.5569
417,5.4710,-1.7721
418,5.3325,8.8907
419,5.1515,10.0729
420,9.0180,7.0709
421,6.3075,13.9482
422,2.9540,-1.7827
423,3.0640,5.2513
424,1.7404,-0.3193
425,8.7975,6.5654
426,3.1313,6.3495
427,2.5899,-3.1990
428,8.7124,-3.5031
429,8.6198,0.5092
430,8.6869,14.6385
431,2.5943,7.0660
432,6.3328,3.1332
433,3.7364,-0.3115
434,5.3169,9.5334
435,9.2929,14.6788
436,8.2828,13.4549
437,6.0240,12.9251
438,0.1010,1.7437
439,1.8732,13.1739
440,1.6429,-1.8427
441,1.4141,3.3299
442,2.6263,5.6842
443,5.9596,9.1858
444,7.8811,11.8788
445,3.9875,1.7196
446,0.0886,13.6353
447,3.9394,7.0392
448,2.1212,4.6448
449,3.9310,13.9825
450,7.6951,-1.5196
451,0.6741,13.2544
452,4.4603,-0.8239
453,0.6138,12.2752
454,5.2556,-0.3052
455,8.0610,6.2895
456,1.9192,3.6649
457,8.0111,9.3861
458,6.6096,6.0172
459,0.1439,-3.7263
460,0.8081,2.7357
461,6.2746,14.1088
462,9.6943,1.2940
463,5.4127,7.7091
464,1.8941,8.6953
465,8.2532,1.9526
466,2.8758,2.6857
467,8.7879,15.3537
468,0.6061,2.0670
469,0.5117,11.9698
470,1.4940,10.5895
471,4.3882,5.8260
472,5.0946,6.5972
473,3.1581,1.4505
474,0.5904,7.3914
475,2.6369,14.4385
476,3.5929,6.1775
477,8.3209,1.2660
478,2.6368,3.6637
479,0.6831,1.9810
480,7.5088,13.0653
481,5.2525,9.0646
482,5.3335,3.2967
483,1.7279,-3.8531
484,3.2514,3.1040
485,3.6364,6.9289
486,6.7865,12.3794
487,9.0446,-3.7570
488,4.5323,3.9885
489,7.3357,6.1379
490,5.2649,-4.1358
491,5.2222,12.4537
492,0.1423,12.3910
493,5.1710,-3.8169
494,2.0784,11.3573
495,4.5848,-2.3309
496,8.0663,6.1078
497,4.3638,6.9412
498,1.0984,12.2400
499,2.0007,2.7088
500,4.3566,-3.3736
501,1.1479,13.9503
502,7.0365,11.0948
503,6.3403,7.3431
504,9.3939,15.8020
505,3.0582,6.9718
506,7.8538,-0.8297
507,4.0151,3.3353
508,1.9802,8.0604
509,4.7744,-2.8746
510,5.1972,-0.0006
511,4.1064,-4.3322
512,6.1616,10.7723
513,3.4698,1.6255
514,3.8103,14.8577
515,3.9654,7.1994
516,6.3601,0.8741
517,3.7374,6.5438
518,9.4268,4.2065
519,8.3666,4.4931
520,3.2371,2.1930
521,2.1854,-2.9206
522,8.4189,2.6061
523,6.2981,14.8743
524,0.9512,5.7955
525,1.3899,7.4251
526,9.0704,11.0913
527,7.5727,2.6936
528,5.5469,12.1167
529,4.4434,7.3437
530,7.5211,14.7036
531,7.7696,2.5244
532,4.8485,7.8702
533,1.5152,3.8945
534,7.4747,12.4319
535,1.0101,1.9662
536,9.6256,-3.2533
537,9.5409,-2.5020
538,9.5326,-4.5720
539,5.9107,-3.0324
540,4.0121,-4.2705
541,5.7575,14.3406
542,7.3065,9.4881
543,6.2741,-0.9810
544,3.4837,-3.8425
545,2.4065,0.5963
546,4.7973,5.5236
547,1.3817,2.4095
548,6.3636,10.6751
549,6.7952,11.2589
550,6.1503,7.2934
551,6.3055,-0.9465
552,2.9110,1.5795
553,9.4506,3.5410
554,4.3744,10.5588
555,6.5743,13.3815
556,5.9419,-4.3886
557,3.0275,6.8676
558,5.6762,0.7163
559,6.6667,11.0951
560,6.6630,6.4198
561,5.0686,-2.5224
562,0.4845,-4.9697
563,0.6728,12.9904
564,5.6566,9.8236
565,3.0555,14.9685
566,6.5657,10.3378
567,7.3195,-1.7927
568,4.1362,-4.0493
569,1.9865,-0.0672
570,1.3541,0.4719
571,8.2477,5.8196
572,0.3120,12.3432
573,0.9931,6.6947
574,6.7399,-3.8395
575,1.6571,-3.1039
576,9.3060,3.9495
577,1.3406,6.9888
578,1.6576,0.3677
579,7.9302,8.1845
580,3.4498,-3.0197
581,9.9304,-0.6880
582,7.9017,0.9084
583,8.0808,13.7511
584,4.1923,14.0935
585,6.1573,7.0414
586,5.6773,9.4724
587,5.1633,12.3265
588,6.6334,10.0642
589,2.5962,1.9179
590,3.1861,7.5503
591,7.9798,13.4917
592,0.0923,7.0821
593,3.3333,6.3860
594,4.3468,1.7096
595,3.7700,6.5545
596,1.7395,2.7146
597,2.7273,4.7762
598,7.8788,13.0799
599,0.0794,3.5690
600,9.3220,3.6997
